id,location,name,specification,type_name,location_code,inventory_status_code,work_order_name,work_order_item_number,account_code,clli_code,st_clli_cd,st_co_id,st_ownr_co_nm,st_vntge_yr,st_rmks,st_sap_stk_id,st_trmnl_id,st_sap_actvy_cd,st_sap_ntwk_id,st_envmt_cd,st_fbr_grnd_pnt_ind,st_rte_pdstl_exch_txt
STRUCTURE_REG16/385725,01010000000CC64370A02A5AC0F02A9688DB3A4940,PED:JTPED:C202841,,JOINT SPC TRF PED,LOC_C6204014,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/385745,0101000000ACC81F743F2A5AC03862F3FF573C4940,PED:JSPED:C224219,,JOINT STANDARD PED,LOC_C6225096,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 450 PALLISER ST,,,BU,,"R 450 PALLISER ST, REGNSK"
STRUCTURE_REG16/386345,010100000024DCA7BAF22A5AC030877249E53B4940,PED:JSPED:C204408,,JOINT STANDARD PED,LOC_C6205563,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 708 MCCARTHY BLVD,,,BU,,"R 708 MCCARTHY BLVD, REGNSK"
STRUCTURE_REG16/391853,0101000000C02B7E907B2C5AC00061191B3A3A4940,PED:SST::8983212,,COMPANY STEEL STAKE,LOC_8708743,IPL,,0,LACC_ATRENCH_F,REGNSK,,REGNSK01,SASKTEL,2016,,127035,R 8008 BARLEY CRES,0010,983508,BU,,"R 8008 BARLEY CRES, REGNSK"
STRUCTURE_REG16/392178,0101000000F461787DEA2B5AC038487CEC433C4940,PED:JSPED:C194277,,JOINT STANDARD PED,LOC_C6195578,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 506 HANSEN DR,,,BU,,"R 506 HANSEN DR, REGNSK"
STRUCTURE_REG16/393162,0101000000F8BA4B634D295AC040561C13913B4940,PED:JSPED::6700315,,JOINT STANDARD PED,LOC_6639878,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,2013,NO AP IN MARTENS,,UNK,0010,963983,BU,,"UNK, REGNSK"
STRUCTURE_REG16/393457,0101000000C45D73FD912C5AC0B8A98555263A4940,PED:JSPED::9021338,,JOINT STANDARD PED,LOC_8744581,IPL,,0,,REGNSK,,REGNSK01,SASKPOWER,2016,,,UNK,0010,983509,BU,,"UNK, REGNSK"
STRUCTURE_REG16/393699,010100000068D7A87A3E295AC0D07FD669953B4940,PED:JSPED::6700321,,JOINT STANDARD PED,LOC_6639884,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,2012,NO AP IN MARTENS,,S 183 DEMARCO POINTE,0010,963983,BU,,"S 183 DEMARCO POINTE, REGNSK"
STRUCTURE_REG16/395094,010100000070A22D4C5E2B5AC048BC585FB73B4940,PED:JUPED::11242453,,JOINT TRF PED,LOC_C6199683,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,2020,,,,,,BU,,", REGNSK"
STRUCTURE_REG16/397417,0101000000783C9ADBFE2A5AC0701C5915FB3A4940,PED:JSPED:C197970,,JOINT STANDARD PED,LOC_C6199201,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 146 KRAUSS ST,,,BU,,"R 146 KRAUSS ST, REGNSK"
STRUCTURE_REG16/397565,0101000000583CE81E81295AC08896ABA8CC3B4940,PED:SST:C232922,,COMPANY STEEL STAKE,LOC_C6233655,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,,LENGTH=DEPTH,101057,R 4705 1ST AVE,,,BU,,"R 4705 1ST AVE, REGNSK"
STRUCTURE_REG16/398712,010100000068AFF691AA2B5AC09816381D243C4940,PED:JSPED:C197050,,JOINT STANDARD PED,LOC_C6198287,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 490 FULTON DR,,,BU,,"R 490 FULTON DR, REGNSK"
STRUCTURE_REG16/399110,0101000000A480AC8EF92A5AC028828DC5983B4940,PED:JSPED:C200883,,JOINT STANDARD PED,LOC_C6202075,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 26 KRAUSS ST,,,BU,,"R 26 KRAUSS ST, REGNSK"
STRUCTURE_REG16/399794,010100000074D0FE9DB32B5AC0E88EF023223C4940,PED:SST:C194919,,COMPANY STEEL STAKE,LOC_C6196298,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,,PWC LMS 22-13,100791,R 590 DOROTHY ST,,,BU,,"R 590 DOROTHY ST, REGNSK"
STRUCTURE_REG16/400415,0101000000B8D89DB6722B5AC048585230DB3B4940,PED:JTPED:C203178,,JOINT SPC TRF PED,LOC_C6204342,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/400508,010100000018C38ABD912B5AC070A7BEAAF53B4940,PED:JSPED::12458445,,JOINT STANDARD PED,LOC_C6202382,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,2021,,,UNK,0010,104603,,,"UNK, REGNSK"
STRUCTURE_REG16/401009,0101000000E8214A16182B5AC008B75580973B4940,PED:JTPED:C203262,,JOINT SPC TRF PED,LOC_C6204423,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/403552,01010000005C1C372AE72A5AC0F0C7D2F9033C4940,PED:JTPED:C211452,,JOINT SPC TRF PED,LOC_C6212454,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/403903,01010000004830235C6B2B5AC0A0767C11333C4940,PED:SST::8603694,,COMPANY STEEL STAKE,LOC_8392262,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,2015,LENGTH=DEPTH,100791,UNK,0010,980008,BU,,"UNK, REGNSK"
STRUCTURE_REG16/403981,010100000054A3BA2DCF295AC08049975C573C4940,PED:JSPED:C224457,,JOINT STANDARD PED,LOC_C6225336,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 39 MARSHALL CRES,,,BU,,"R 39 MARSHALL CRES, REGNSK"
STRUCTURE_REG16/404030,01010000000872AB7BDF295AC058680B685F3C4940,PED:JTPED:C224428,,JOINT SPC TRF PED,LOC_C6225306,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/404672,010100000000EEDFE0FE2A5AC058F505D62C3B4940,PED:JSPED:C197916,,JOINT STANDARD PED,LOC_C6199149,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 106 KRAUSS ST,,,BU,,"R 106 KRAUSS ST, REGNSK"
STRUCTURE_REG16/404673,0101000000A044BD73B72A5AC0E80689A8DA3B4940,PED:JSPED:C197968,,JOINT STANDARD PED,LOC_C6199197,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 10 MCCORMICK CRES,,,BU,,"R 10 MCCORMICK CRES, REGNSK"
STRUCTURE_REG16/404674,0101000000BCF47A20C72A5AC0E8D196D8D43B4940,PED:JSPED:C198029,,JOINT STANDARD PED,LOC_C6199259,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 22 MCCORMICK CRES,,,BU,,"R 22 MCCORMICK CRES, REGNSK"
STRUCTURE_REG16/404890,0101000000D0C9C9F9FF2B5AC0E0973090E33A4940,PED:JSPED:C197888,,JOINT STANDARD PED,LOC_C6199124,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 1202 COURTNEY ST,,,BU,,"R 1202 COURTNEY ST, REGNSK"
STRUCTURE_REG16/404908,0101000000585B6732922A5AC09830AF9D543C4940,PED:JSPED:C203239,,JOINT STANDARD PED,LOC_C6204402,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 130 FORSYTH CRES,,,BU,,"R 130 FORSYTH CRES, REGNSK"
STRUCTURE_REG16/404940,010100000078B048F0FF2B5AC0D892BD617F3A4940,PED:JSPED:C221862,,JOINT STANDARD PED,LOC_C6222758,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 1322 COURTNEY ST,,,BU,,"R 1322 COURTNEY ST, REGNSK"
STRUCTURE_REG16/405524,0101000000B42FB143A62B5AC0E838CCA4413C4940,PED:JSPED:C195086,,JOINT STANDARD PED,LOC_C6196376,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 214 PAYNTER CRES,,,BU,,"R 214 PAYNTER CRES, REGNSK"
STRUCTURE_REG16/405525,010100000064F16CD3BB2B5AC0D0C06055423C4940,PED:JSPED:C194431,,JOINT STANDARD PED,LOC_C6195732,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 866 DOROTHY ST,,,BU,,"R 866 DOROTHY ST, REGNSK"
STRUCTURE_REG16/405529,01010000006CD795E07E2B5AC0A8C0FBDD4D3C4940,PED:JSPED:C197345,,JOINT STANDARD PED,LOC_C6198588,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 110 CARTER CRES,,,BU,,"R 110 CARTER CRES, REGNSK"
STRUCTURE_REG16/405531,0101000000A0F0FF01BB2B5AC080BB891ABF3B4940,PED:JSPED:C200444,,JOINT STANDARD PED,LOC_C6201632,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 514 DOROTHY ST,,,BU,,"R 514 DOROTHY ST, REGNSK"
STRUCTURE_REG16/405625,01010000006408AE8FBA2B5AC098C13B0DD93B4940,PED:JTPED:C197586,,JOINT SPC TRF PED,LOC_C6198830,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/405627,0101000000E098A76BB42A5AC088BFF22FA83B4940,PED:JSPED:C198219,,JOINT STANDARD PED,LOC_C6199444,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/405657,01010000000CE548BDC02B5AC0C86B08423D3C4940,PED:JSPED:C194380,,JOINT STANDARD PED,LOC_C6195681,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 526 BLACK DR,,,BU,,"R 526 BLACK DR, REGNSK"
STRUCTURE_REG16/406616,010100000064FC7C0DC1295AC0281CEB96283A4940,PED:SST:C203822,,COMPANY STEEL STAKE,LOC_C6204970,IPL,,0,LACC_ATRENCH_C,REGNSK,REGNSK1Z049,REGNSK01,SASKTEL,,NO AP MARTENS,101057,I 1500 ROYAL ST,,,BU,,"I 1500 ROYAL ST, REGNSK"
STRUCTURE_REG16/408791,0101000000B0DF406CBC2A5AC00822D52EA83B4940,PED:SST::9048811,,COMPANY STEEL STAKE,LOC_C6199449,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,2016,LENGTH=DEPTH,101057,UNK,0010,982924,BU,,"UNK, REGNSK"
STRUCTURE_REG16/408863,0101000000D49A1D1142295AC040DA247E463B4940,PED:JUPED::11692684,,JOINT TRF PED,LOC_11139784,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,2021,,,,0000,814833,,,", REGNSK"
STRUCTURE_REG16/409941,0101000000B0FEB50D5A295AC0201553E46E3B4940,PED:JUPED::10713838,,JOINT TRF PED,LOC_10342695,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,2019,,,,0000,807819,BU,,", REGNSK"
STRUCTURE_REG16/412585,0101000000846317BE9E2A5AC0682EDACAA83B4940,PED:SST::8900015,,COMPANY STEEL STAKE,LOC_8646022,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,2016,LENGTH=DEPTH,100791,UNK,0010,982924,BU,,"UNK, REGNSK"
STRUCTURE_REG16/413488,010100000040D06156992B5AC058FB4872C23B4940,PED:JSPED::11500061,,JOINT STANDARD PED,LOC_11025240,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,2021,,,,,,BU,,", REGNSK"
STRUCTURE_REG16/413658,0101000000B4CAC5788A2C5AC0D0CFDCC9FB394940,PED:JSPED::9021040,,JOINT STANDARD PED,LOC_8743629,IPL,,0,,REGNSK,,REGNSK01,SASKPOWER,2016,,,UNK,0010,983509,BU,,"UNK, REGNSK"
STRUCTURE_REG16/415091,010100000078AF45FE252B5AC070AD7F0F123C4940,PED:SST::11414603,,COMPANY STEEL STAKE,LOC_10959622,IPL,,0,LACC_ATRENCH_F,REGNSK,,REGNSK04,,2021,,127035,,0010,104604,U,,", REGNSK"
STRUCTURE_REG16/415103,0101000000C4483825872B5AC0505622A9F53B4940,PED:JSPED:C201221,,JOINT STANDARD PED,LOC_C6202409,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/417277,01010000002CF990D1902A5AC008BCBFF32B3C4940,PED:JSPED:C209813,,JOINT STANDARD PED,LOC_C6210851,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 23 SNEATH CRES,,,BU,,"R 23 SNEATH CRES, REGNSK"
STRUCTURE_REG16/418480,0101000000708280C6F62A5AC098D4DF9E293C4940,PED:JSPED:C207278,,JOINT STANDARD PED,LOC_C6208385,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 110 TRUDELLE CRES,,,BU,,"R 110 TRUDELLE CRES, REGNSK"
STRUCTURE_REG16/418980,01010000003C2799A9A42B5AC060D3421D243C4940,PED:JSPED:C197048,,JOINT STANDARD PED,LOC_C6198284,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 482 FULTON DR,,,BU,,"R 482 FULTON DR, REGNSK"
STRUCTURE_REG16/418993,0101000000C4CC7FF4FF2B5AC078C54C42AC3A4940,PED:JSPED:C221894,,JOINT STANDARD PED,LOC_C6222790,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 1234 COURTNEY ST,,,BU,,"R 1234 COURTNEY ST, REGNSK"
STRUCTURE_REG16/419007,0101000000E8119104BB2B5AC0D0FB10D2D53B4940,PED:JSPED:C197557,,JOINT STANDARD PED,LOC_C6198799,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 652 DOROTHY ST,,,BU,,"R 652 DOROTHY ST, REGNSK"
STRUCTURE_REG16/419889,010100000074BB26F0A32B5AC0286081A3F53B4940,PED:JSPED:C201103,,JOINT STANDARD PED,LOC_C6202295,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/420441,0101000000183CB6DFE62A5AC0C871CBA7043C4940,PED:SST::12448846,,COMPANY STEEL STAKE,LOC_C6212416,IPL,,0,LACC_ATRENCH_F,REGNSK,,REGNSK04,SASKTEL,2021,LENGTH=DEPTH,100783,,0010,104604,,,", REGNSK"
STRUCTURE_REG16/422101,010100000040E896D9842B5AC0980A9143AC3B4940,PED:SST::11500691,,COMPANY STEEL STAKE,LOC_11025866,PDA,REGN106535-0010,23229674,LACC_ATRENCH_F,REGNSK,,REGNSK04,SASKTEL,2021,LENGTH=DEPTH,101057,,0010,106535,BU,,", REGNSK"
STRUCTURE_REG16/423295,01010000002CD9163D2E2B5AC060E905D7103C4940,PED:JSPED:C214298,,JOINT STANDARD PED,LOC_C6215282,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 90 READ AVE,,,BU,,"R 90 READ AVE, REGNSK"
STRUCTURE_REG16/424389,0101000000687B2B7AD62A5AC0A80427BC733B4940,PED:JSPED:C200183,,JOINT STANDARD PED,LOC_C6201406,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 26 LYONS ST,,,BU,,"R 26 LYONS ST, REGNSK"
STRUCTURE_REG16/424423,0101000000E8CD7307BB2B5AC090603040E13B4940,PED:SST:C197543,,COMPANY STEEL STAKE,LOC_C6198783,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,,LENGTH=DEPTH,101057,R 640 DOROTHY ST,,,BU,,"R 640 DOROTHY ST, REGNSK"
STRUCTURE_REG16/424664,0101000000D8A110EACA2B5AC00814023D3D3C4940,PED:JSPED:C194371,,JOINT STANDARD PED,LOC_C6195674,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 518 BLACK DR,,,BU,,"R 518 BLACK DR, REGNSK"
STRUCTURE_REG16/424677,010100000040901676372B5AC0C87FE2B6AC3B4940,PED:JSPED:C203641,,JOINT STANDARD PED,LOC_C6204795,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 127 STRAUB ST,,,BU,,"R 127 STRAUB ST, REGNSK"
STRUCTURE_REG16/424684,01010000000CC6C7A8042B5AC0A8C53AD1453C4940,PED:JSPED:C207048,,JOINT STANDARD PED,LOC_C6208160,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 139 TRUDELLE CRES,,,BU,,"R 139 TRUDELLE CRES, REGNSK"
STRUCTURE_REG16/424685,0101000000E8E10B60182B5AC060020B5B513C4940,PED:JSPED:C207081,,JOINT STANDARD PED,LOC_C6208193,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 175 TRUDELLE CRES,,,BU,,"R 175 TRUDELLE CRES, REGNSK"
STRUCTURE_REG16/425270,0101000000743C93217A2B5AC0F08C6751113C4940,PED:JSPED:C196942,,JOINT STANDARD PED,LOC_C6198184,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 194 READ AVE,,,BU,,"R 194 READ AVE, REGNSK"
STRUCTURE_REG16/425271,01010000009CAB0892922B5AC0782E0772373C4940,PED:JSPED:C197181,,JOINT STANDARD PED,LOC_C6198413,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 223 PAYNTER CRES,,,BU,,"R 223 PAYNTER CRES, REGNSK"
STRUCTURE_REG16/425272,010100000020A1D42E6B2B5AC0F8C6B0FA4B3C4940,PED:JSPED:C197456,,JOINT STANDARD PED,LOC_C6198700,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 31 CARTER CRES,,,BU,,"R 31 CARTER CRES, REGNSK"
STRUCTURE_REG16/425286,010100000034E5E7DFFE2A5AC068D2C2AC6A3A4940,PED:JSPED:C220882,,JOINT STANDARD PED,LOC_C6221819,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 1424 CARLTON ST,,,BU,,"R 1424 CARLTON ST, REGNSK"
STRUCTURE_REG16/425287,0101000000408C1C918B2B5AC0A03EF3C0673C4940,PED:SST:C196749,,COMPANY STEEL STAKE,LOC_C6197993,PDR,REGN980008-0010,14905218,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,,,100791,R 87 CARTER CRES,,,BU,,"R 87 CARTER CRES, REGNSK"
STRUCTURE_REG16/425348,0101000000ACCDC902BB2B5AC0D80A9C04E03B4940,PED:JSPED:C197569,,JOINT STANDARD PED,LOC_C6198814,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/425350,0101000000208122F0E92A5AC0E8FE4129BC3B4940,PED:JSPED:C202695,,JOINT STANDARD PED,LOC_C6203875,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/425388,0101000000600F3439312B5AC038144BF2E53A4940,PED:JTPED:C198302,,JOINT SPC TRF PED,LOC_C6199537,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/425399,0101000000C8C83F84AF2A5AC028A43DE4C13B4940,PED:JSPED:C198254,,JOINT STANDARD PED,LOC_C6199479,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/425404,01010000007C9BF67B3F2B5AC098F11E233D3C4940,PED:JSPED:C207479,,JOINT STANDARD PED,LOC_C6208569,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 286 FULTON DR,,,BU,,"R 286 FULTON DR, REGNSK"
STRUCTURE_REG16/426742,01010000000CEA582EA62B5AC0E0D4CC9CE63B4940,PED:SST::8200890,,COMPANY STEEL STAKE,LOC_C6200182,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,2014,LENGTH=DEPTH,101057,UNK,,0,BU,,"UNK, REGNSK"
STRUCTURE_REG16/427435,0101000000D0A7523C39295AC018051751713B4940,PED:SST::12018443,,COMPANY STEEL STAKE,LOC_11396741,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,2022,LENGTH=DEPTH,100791,,0000,816985,,,", REGNSK"
STRUCTURE_REG16/428466,010100000054DE3C72B72A5AC0081056E7C13B4940,PED:SST::9048814,,COMPANY STEEL STAKE,LOC_C6199475,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,2016,LENGTH=DEPTH,101057,UNK,0010,982924,BU,,"UNK, REGNSK"
STRUCTURE_REG16/429422,0101000000DCF5E0882A2A5AC0809883C1313A4940,PED:SST:C257246,,COMPANY STEEL STAKE,LOC_C6257652,IPL,,0,LACC_ATRENCH_C,REGNSK,,REGNSK04,SASKTEL,,NOT IN MARTENS,101057,R 5421 DEWDNEY AVE,,,BU,,"R 5421 DEWDNEY AVE, REGNSK"
STRUCTURE_REG16/429751,010100000038FC1CBCE22A5AC038B1C97F603C4940,PED:JUPED::9186735,,JOINT TRF PED,LOC_C6207882,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,2016,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/429952,0101000000501A7EF8582C5AC0E8D0BE66F7394940,PED:JUPED::9021377,,JOINT TRF PED,LOC_8744616,IPL,,0,,REGNSK,,REGNSK01,SASKPOWER,2016,,,UNK,0010,983509,BU,,"UNK, REGNSK"
STRUCTURE_REG16/431815,0101000000A4154EEE712C5AC078CF7428233A4940,PED:JSPED::9021350,,JOINT STANDARD PED,LOC_8744590,IPL,,0,,REGNSK,,REGNSK01,SASKPOWER,2016,,,UNK,0010,983509,BU,,"UNK, REGNSK"
STRUCTURE_REG16/432046,0101000000D8398DE7E52B5AC0309CAF22BB3B4940,PED:JSPED:C198797,,JOINT STANDARD PED,LOC_C6200032,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 720 TOOTHILL ST,,,BU,,"R 720 TOOTHILL ST, REGNSK"
STRUCTURE_REG16/432811,01010000006C3F37393E295AC0A0DF8386A73B4940,PED:JSPED::6700322,,JOINT STANDARD PED,LOC_6639885,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,2012,,,S 182 DEMARCO POINTE,0010,963983,BU,,"S 182 DEMARCO POINTE, REGNSK"
STRUCTURE_REG16/434774,01010000006837416EBB2B5AC098F2C3A3F53B4940,PED:SST::9071866,,COMPANY STEEL STAKE,LOC_C6198427,IPL,,0,LACC_ATRENCH_F,REGNSK,,REGNSK04,SASKTEL,2016,LENGTH=DEPTH,100791,UNK,0010,985491,U,,"UNK, REGNSK"
STRUCTURE_REG16/437215,01010000007CF38CC49E2A5AC010F38500C83B4940,PED:JSPED:C198164,,JOINT STANDARD PED,LOC_C6199391,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 725 MCMANUS ST,,,BU,,"R 725 MCMANUS ST, REGNSK"
STRUCTURE_REG16/440018,010100000014A13D36802B5AC088D61C50113C4940,PED:JSPED:C196931,,JOINT STANDARD PED,LOC_C6198182,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 202 READ AVE,,,BU,,"R 202 READ AVE, REGNSK"
STRUCTURE_REG16/440787,01010000009412D855EE2A5AC0B0CA4AD5EE3B4940,PED:SST::12448849,,COMPANY STEEL STAKE,LOC_C6212406,IPL,,0,LACC_ATRENCH_F,REGNSK,,REGNSK04,SASKTEL,2021,LENGTH=DEPTH,100783,,0010,104604,,,", REGNSK"
STRUCTURE_REG16/442772,0101000000F03B1A75372B5AC0A873C15D993B4940,PED:JSPED:C203687,,JOINT STANDARD PED,LOC_C6204837,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,UNK,,,BU,,"UNK, REGNSK"
STRUCTURE_REG16/444238,01010000002807C9EEE12A5AC03813FBBA423B4940,PED:JSPED:C198654,,JOINT STANDARD PED,LOC_C6199887,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 11 LE JEUNE PLACE,,,BU,,"R 11 LE JEUNE PLACE, REGNSK"
STRUCTURE_REG16/444239,0101000000A44264DAFC2A5AC0B015E352CE3B4940,PED:JSPED:C204441,,JOINT STANDARD PED,LOC_C6205582,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 744 MCCARTHY BLVD,,,BU,,"R 744 MCCARTHY BLVD, REGNSK"
STRUCTURE_REG16/444264,0101000000EC04684CA22A5AC0A0FF12B6F43B4940,PED:JSPED:C211143,,JOINT STANDARD PED,LOC_C6212147,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 79 MOLLARD CRES,,,BU,,"R 79 MOLLARD CRES, REGNSK"
STRUCTURE_REG16/444309,0101000000B4DFA4E07E2B5AC0104917AF3A3C4940,PED:JSPED:C197363,,JOINT STANDARD PED,LOC_C6198605,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 138 CARTER CRES,,,BU,,"R 138 CARTER CRES, REGNSK"
STRUCTURE_REG16/444520,01010000004867B6E4FE2A5AC0F05322E4573B4940,PED:JSPED:C197891,,JOINT STANDARD PED,LOC_C6199130,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 74 KRAUSS ST,,,BU,,"R 74 KRAUSS ST, REGNSK"
STRUCTURE_REG16/444529,0101000000E832AE18EB2A5AC0982D721F5E3B4940,PED:JSPED:C200646,,JOINT STANDARD PED,LOC_C6201837,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 71 KRAUSS ST,,,BU,,"R 71 KRAUSS ST, REGNSK"
STRUCTURE_REG16/444537,010100000058F26476372B5AC0907C7EB5B63B4940,PED:JSPED:C203636,,JOINT STANDARD PED,LOC_C6204790,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 119 STRAUB ST,,,BU,,"R 119 STRAUB ST, REGNSK"
STRUCTURE_REG16/444550,010100000028789F1D0F2B5AC07092A8E2493C4940,PED:JSPED:C207064,,JOINT STANDARD PED,LOC_C6208177,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 159 TRUDELLE CRES,,,BU,,"R 159 TRUDELLE CRES, REGNSK"
STRUCTURE_REG16/444551,0101000000F875C849182B5AC038F645DF303C4940,PED:JSPED:C207297,,JOINT STANDARD PED,LOC_C6208406,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 154 TRUDELLE CRES,,,BU,,"R 154 TRUDELLE CRES, REGNSK"
STRUCTURE_REG16/444556,0101000000904A5DA4232B5AC070EEE87F393C4940,PED:JSPED:C207310,,JOINT STANDARD PED,LOC_C6208418,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 170 TRUDELLE CRES,,,BU,,"R 170 TRUDELLE CRES, REGNSK"
STRUCTURE_REG16/444557,01010000004C0E3992382B5AC0B0F846145D3C4940,PED:JSPED:C207335,,JOINT STANDARD PED,LOC_C6208442,IPL,,0,,REGNSK,,REGNSK04,SASKPOWER,,,,R 218 TRUDELLE CRES,,,BU,,"R 218 TRUDELLE CRES, REGNSK"
