id,location,name,specification,type_name,location_code,inventory_status_code,work_order_name,work_order_item_number,account_code,height,clli_code,st_uom_cd,st_pl_cl_cd,st_clli_cd,st_co_id,st_ownr_co_nm,st_vntge_yr,st_rmks,st_sap_stk_id,st_rte_id,st_bond_to_neut_cd,st_trmnl_id,st_pc_qty,st_sap_actvy_cd,st_sap_ntwk_id,st_envmt_cd
STRUCTURE_REG16/338358,0101000000C8A78D0B63295AC0A0F8A3A8333B4940,POL:PPOLE:C215947,,POWER,LOC_C6216922,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,2002,,,,,,,,,AE
STRUCTURE_REG16/338364,01010000004C925A9ACE295AC0D886B6A8BE3B4940,POL:PPOLE:C223539,,POWER,LOC_C6224430,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/338365,0101000000C8EED335B6295AC060000979F33A4940,POL:PPOLE:C230006,,POWER,LOC_C6230824,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/338366,0101000000106B8B47B6295AC0B848E0FD1B3B4940,POL:PPOLE:C230016,,POWER,LOC_C6230832,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/338368,0101000000B4E62162892A5AC0789C7ECA1D3B4940,POL:PPOLE:C200773,,POWER,LOC_C6201964,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/338369,01010000009C39B862892A5AC0A870997A2D3B4940,POL:PPOLE:C200777,,POWER,LOC_C6201970,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/338370,01010000003462A24B9C295AC0C0A95666173B4940,POL:PPOLE:C230046,,POWER,LOC_C6230863,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/338371,0101000000A0C8B5FCDB295AC040B0043B863A4940,POL:PPOLE:C214711,,POWER,LOC_C6215691,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/338393,010100000070826B2B2C2A5AC0D040583F163B4940,POL:PPOLE:C220646,,POWER,LOC_C6221585,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/338396,01010000004CD95034A6295AC08800898E333B4940,POL:PPOLE:C230081,,POWER,LOC_C6230897,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/338413,0101000000D44D24F6FB285AC03029132B613C4940,POL:PPOLE:C193120,,POWER,LOC_C6194498,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/338414,010100000000A725F3FB285AC050A51AEE4A3C4940,POL:PPOLE:C193127,,POWER,LOC_C6194505,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/338417,01010000001CCEBF07B6295AC0B01CCCB9633B4940,POL:PPOLE:C220424,,POWER,LOC_C6221361,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/338418,0101000000D09E1E1D6F295AC030DD9B817F3B4940,POL:PPOLE:C191957,,POWER,LOC_C6193342,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/338526,0101000000A01B41FA2B2A5AC050C8B5AB543A4940,POL:PPOLE:C213604,,POWER,LOC_C6214611,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/339946,0101000000F84B040A12295AC08045BE85543C4940,POL:PPOLE:C193097,,POWER,LOC_C6194479,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/339958,010100000048A668B786295AC0502D7FB1033C4940,POL:PPOLE:C224609,,POWER,LOC_C6225491,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/339961,0101000000EC86B661892A5AC078CDD7DEC73A4940,POL:PPOLE:C200724,,POWER,LOC_C6201915,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/339981,0101000000985FBB1EA62B5AC000DF503F423B4940,POL:PPOLE:C195876,,POWER,LOC_C6197162,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/339983,0101000000E45E9DB9A02B5AC0C8A289E7943A4940,POL:PPOLE:C218929,,POWER,LOC_C6219884,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/339984,0101000000D0C59C23EF2B5AC0E802F4EE943A4940,POL:PPOLE:C221453,,POWER,LOC_C6222375,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/339992,010100000060206DBBA72B5AC0F0877DA76E3A4940,POL:PPOLE:C218982,,POWER,LOC_C6219942,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/340971,0101000000CC5AD756162A5AC050E1C6A2F33B4940,POL:PPOLE:C222520,,POWER,LOC_C6223422,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/343928,0101000000344BE87FB02A5AC080197C9C543A4940,POL:PPOLE:C223529,,POWER,LOC_C6224419,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/349949,01010000007083A97F732A5AC0408C168ECA3A4940,POL:PPOLE:C200718,,POWER,LOC_C6201907,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/350775,01010000009845E69970295AC0F04472C7553C4940,POL:PPOLE:C192078,,POWER,LOC_C6193465,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/353819,0101000000DCA30E5DB6295AC0C84CF8CB453B4940,POL:CPOLE:C232797,,COMPANY,LOC_C6233533,IPL,,0,SPST_APOLES,9.114,REGNSK,m,5,,REGNSK04,SASKTEL,,"20240530(plets1): Pole removed, converted to underground ",100875,,,,,,,AE
STRUCTURE_REG16/356943,010100000004A71CCBCF285AC0884C7FB77F3A4940,POL:PPOLE:C201119,,POWER,LOC_C6202308,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/356944,010100000010ECFFE9F4285AC030461696A33A4940,POL:PPOLE:C195727,,POWER,LOC_C6197056,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/356992,010100000094D3F1DA1D2A5AC0E0FCCC144B3C4940,POL:PPOLE:C228330,,POWER,LOC_C6229160,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357103,01010000005C403294C8295AC0780BC221C3394940,POL:PPOLE:C192665,,POWER,LOC_C6194044,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357334,01010000007C8DBC5D83295AC0305A0ECEC9394940,POL:PPOLE:C192548,,POWER,LOC_C6193935,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357668,0101000000B0C09B91C8295AC0889D3A0DD3394940,POL:PPOLE:C192653,,POWER,LOC_C6194034,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357691,0101000000208BE862892A5AC060473A75B83A4940,POL:PPOLE:C202849,,POWER,LOC_C6204023,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357711,010100000004179FC0432A5AC070B41AE7763A4940,POL:PPOLE:C214349,,POWER,LOC_C6215336,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357797,010100000038B05E3DF5285AC0587FD5159C3B4940,POL:PPOLE:C187315,,POWER,LOC_C6188879,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,BR,,,,,AE
STRUCTURE_REG16/357833,01010000007CD5557728295AC0B8459AC4153B4940,POL:PPOLE:C196779,,POWER,LOC_C6198022,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357835,0101000000A489FFBA21295AC078BF625E9E3A4940,POL:PPOLE:C197536,,POWER,LOC_C6198781,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357877,010100000040B2C9DF12295AC0F803EB93B73A4940,POL:PPOLE:C201060,,POWER,LOC_C6202250,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/357914,0101000000E49838619E295AC090209160B13B4940,POL:PPOLE:C220532,,POWER,LOC_C6221472,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357959,01010000009892C0A7782B5AC0B8DA41948B3A4940,POL:PPOLE:C213113,,POWER,LOC_C6214118,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/357960,0101000000C038DE3B6F295AC0B00D478A9A3A4940,POL:PPOLE:C216648,,POWER,LOC_C6217617,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357967,010100000058102D26742B5AC078CE4C266A3A4940,POL:PPOLE:C213131,,POWER,LOC_C6214135,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357968,0101000000A835F5037C2A5AC0B8C3F5AE153C4940,POL:PPOLE:C203450,,POWER,LOC_C6204604,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357969,010100000034B464027C2A5AC0F8A5C8D80B3C4940,POL:PPOLE:C203451,,POWER,LOC_C6204605,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357970,01010000004C4EBFD467295AC080E00FB1543A4940,POL:PPOLE:C216715,,POWER,LOC_C6217683,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357971,0101000000586149A557295AC0B8D13AF6683A4940,POL:PPOLE:C216749,,POWER,LOC_C6217714,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357972,010100000018DF5BB447295AC0982E36AD543A4940,POL:PPOLE:C216762,,POWER,LOC_C6217729,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357975,010100000068B9983EB22A5AC0C05E9C90873A4940,POL:PPOLE:C221101,,POWER,LOC_C6222032,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357977,0101000000A8FCBB09012A5AC0C05930AF6B3B4940,POL:PPOLE:C223151,,POWER,LOC_C6224039,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357982,0101000000D49AADBC442A5AC000D3C403163B4940,POL:PPOLE:C220706,,POWER,LOC_C6221646,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357984,0101000000007C3BB2E72A5AC0D07B431E573A4940,POL:PPOLE:C220727,,POWER,LOC_C6221667,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/357996,010100000038726016F3295AC0B83F5795DC3A4940,POL:PPOLE:C220452,,POWER,LOC_C6221391,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/358010,0101000000AC1126649E295AC088F5D2C3793B4940,POL:PPOLE:C220571,,POWER,LOC_C6221515,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/358023,0101000000D8E93F1FD0285AC08030D085363C4940,POL:PPOLE:C193361,,POWER,LOC_C6194697,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/358027,0101000000E471A92EE6295AC0D008F4FE893A4940,POL:PPOLE:C214706,,POWER,LOC_C6215686,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/358032,0101000000545FF8E9A12A5AC008C549130F3B4940,POL:PPOLE:C200501,,POWER,LOC_C6201694,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/358045,0101000000D0B88605B6295AC0B82EFC4D993B4940,POL:PPOLE:C218539,,POWER,LOC_C6219493,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/358047,01010000002CBCE6E387295AC05835C97BD43A4940,POL:PPOLE:C229940,,POWER,LOC_C6230759,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/358051,010100000024868E64892A5AC0184C3D249F3B4940,POL:PPOLE:C195395,,POWER,LOC_C6196681,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/358054,0101000000F8D72405B7295AC048073242C53A4940,POL:PPOLE:C224384,,POWER,LOC_C6225263,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/358056,010100000044EA8EDC322A5AC09866638D893B4940,POL:PPOLE:C225475,,POWER,LOC_C6226350,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/358061,010100000058F12BDB692A5AC08089ED65503B4940,POL:PPOLE:C197779,,POWER,LOC_C6199016,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/358071,0101000000ACF7486E40295AC0C06860959F3A4940,POL:PPOLE:C216585,,POWER,LOC_C6217552,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/358079,0101000000A47AC3614F2A5AC0B0B37B6EB83B4940,POL:PPOLE:C220993,,POWER,LOC_C6221925,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/358090,0101000000E8FFD30F352B5AC0588E769A543A4940,POL:PPOLE:C223117,,POWER,LOC_C6224008,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/359228,0101000000CCB224C9BE2B5AC090D132A66E3A4940,POL:PPOLE:C219002,,POWER,LOC_C6219959,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/359548,0101000000881540C15D295AC078D3DC60E1394940,POL:PPOLE:C264415,,POWER,LOC_C6264738,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/359554,010100000004A61420BC295AC0C071225FE1394940,POL:PPOLE:C201990,,POWER,LOC_C6203457,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/359556,010100000034D25732152A5AC0A8B9D7144B3C4940,POL:PPOLE:C228327,,POWER,LOC_C6229156,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/370459,0101000000701432EDA12A5AC0D827F7DD223B4940,POL:PPOLE:C200504,,POWER,LOC_C6201697,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/370477,010100000034138D67902B5AC0806B5CA96E3A4940,POL:PPOLE:C218755,,POWER,LOC_C6219710,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/370478,01010000000C15BF36162A5AC040B136AF323B4940,POL:PPOLE:C220662,,POWER,LOC_C6221600,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/370479,0101000000DC9149F7A72A5AC0E0868BBB853A4940,POL:PPOLE:C221107,,POWER,LOC_C6222038,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/370493,0101000000841043EA172B5AC0F8C5070B613A4940,POL:PPOLE:C223412,,POWER,LOC_C6224304,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/370494,0101000000BC577C5C9E295AC0E0C2AA7CFA3B4940,POL:PPOLE:C227425,,POWER,LOC_C6228272,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/370877,01010000005096DF71432A5AC038209F83333A4940,POL:PPOLE:C277290,,POWER,LOC_C6277503,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,NOT IN MARTENS,,,,,,,,AE
STRUCTURE_REG16/370974,01010000008C5D5DA6EA2B5AC03050F45B1C3B4940,POL:PPOLE:C196315,,POWER,LOC_C6197583,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/376574,010100000080DAFD97FC285AC0D82223866E3A4940,POL:PPOLE:C199444,,POWER,LOC_C6200668,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/376575,01010000001C59F1F4C7285AC028058011513A4940,POL:PPOLE:C201223,,POWER,LOC_C6202411,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/376576,0101000000A4835D6303295AC0D0E2B496783A4940,POL:PPOLE:C199568,,POWER,LOC_C6200792,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/376750,0101000000BCAFCC8655295AC080BCC4B6D7394940,POL:PPOLE:C220339,,POWER,LOC_C6221278,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/376827,010100000014076A0D12295AC0088EBFB2673C4940,POL:PPOLE:C193093,,POWER,LOC_C6194475,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/376841,01010000004018707D752A5AC0A88DAAC6D53B4940,POL:PPOLE:C195274,,POWER,LOC_C6196555,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/376979,0101000000EC91CA9D44295AC00077E38E0B3A4940,POL:PPOLE:C217725,,POWER,LOC_C6218684,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,not in martens,,,,,,,,AE
STRUCTURE_REG16/376985,010100000038DC8D8C55295AC0885325B8BB394940,POL:PPOLE:C220331,,POWER,LOC_C6221270,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377360,010100000014CB80F5B0295AC088D5CA17C3394940,POL:PPOLE:C192634,,POWER,LOC_C6194015,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377384,0101000000F454B45D142A5AC0081910AD573A4940,POL:PPOLE:C213486,,POWER,LOC_C6214490,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377407,01010000003C436F59142A5AC050D5DFAD543A4940,POL:PPOLE:C213485,,POWER,LOC_C6214489,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377426,01010000009C0FDB85222A5AC010A87A76DC3A4940,POL:PPOLE:C220507,,POWER,LOC_C6221444,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377486,010100000070F70194DB285AC0883E98E16D3B4940,POL:PPOLE:C273577,,POWER,LOC_C6273817,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/377487,0101000000E849BEE4CF285AC06090F4D6F13A4940,POL:PPOLE:C196597,,POWER,LOC_C6197844,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377505,0101000000ECEA3B10D0285AC070971D7FF53B4940,POL:PPOLE:C186881,,POWER,LOC_C6188470,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377506,0101000000649F0B46EC285AC018BAA69BDF3B4940,POL:PPOLE:C187082,,POWER,LOC_C6188650,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377525,0101000000E8FF3DF4F4285AC0E02437714F3B4940,POL:PPOLE:C197008,,POWER,LOC_C6198244,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377532,010100000034B760AEE7285AC068D4372EB83B4940,POL:PPOLE:C188485,,POWER,LOC_C6189987,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377567,010100000090C63AE529295AC040AAD639FB3A4940,POL:PPOLE:C201189,,POWER,LOC_C6202379,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377569,010100000034DA25350A295AC06055445A9E3A4940,POL:PPOLE:C197340,,POWER,LOC_C6198596,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377589,0101000000D4961149FA285AC0B0E0A6F56D3B4940,POL:PPOLE:C188760,,POWER,LOC_C6190249,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377599,010100000084C3CD07B6295AC010DDCEB9793B4940,POL:PPOLE:C218546,,POWER,LOC_C6219500,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377628,0101000000C066C7E05D2B5AC0A0C28A207C3A4940,POL:PPOLE:C213022,,POWER,LOC_C6214026,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377635,0101000000843717F1702A5AC000DD31BEED3B4940,POL:PPOLE:C203502,,POWER,LOC_C6204655,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377636,010100000030C5F43B6F295AC0581C5E158A3A4940,POL:PPOLE:C216659,,POWER,LOC_C6217625,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377637,0101000000E85BBDF567295AC008CEFD68873A4940,POL:PPOLE:C216671,,POWER,LOC_C6217638,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377639,0101000000C464329B2E2B5AC0508C0A41733A4940,POL:PPOLE:C223123,,POWER,LOC_C6224014,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377645,0101000000988034A34C2A5AC06096C265503B4940,POL:PPOLE:C233006,,POWER,LOC_C6233738,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/377654,0101000000704C653DF4295AC07861B7B1543A4940,POL:PPOLE:C213353,,POWER,LOC_C6214357,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377655,0101000000306F24BCFC295AC088D4B7B0543A4940,POL:PPOLE:C213357,,POWER,LOC_C6214360,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377656,0101000000D4AE945B362A5AC0680DDD0D5E3B4940,POL:PPOLE:C235471,,POWER,LOC_C6236168,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377670,01010000002C6284629E295AC0D0E4725B993B4940,POL:PPOLE:C220560,,POWER,LOC_C6221500,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377690,010100000010E0E503D12A5AC050536360623A4940,POL:PPOLE:C220583,,POWER,LOC_C6221520,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/377691,0101000000401D478DB82A5AC0003BDFD8FE3A4940,POL:PPOLE:C200822,,POWER,LOC_C6202014,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377695,01010000002071D87BA6295AC0304C7EAF543A4940,POL:PPOLE:C214920,,POWER,LOC_C6215903,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377702,0101000000EC2AABB669295AC050F071999F3A4940,POL:PPOLE:C216547,,POWER,LOC_C6217515,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377703,010100000010385D3F52295AC0C85182969F3A4940,POL:PPOLE:C216563,,POWER,LOC_C6217530,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377710,01010000006C738EFA7E295AC0E8348631503B4940,POL:PPOLE:C230110,,POWER,LOC_C6230927,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/377767,0101000000F00B84A47C2A5AC0C000A49E543A4940,POL:PPOLE:C223178,,POWER,LOC_C6224069,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/378862,0101000000881AE797EA2B5AC0F00A0FCAD63A4940,POL:PPOLE:C196357,,POWER,LOC_C6197626,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/379027,0101000000F08860D586295AC0306F4BA79F3A4940,POL:PPOLE:C221412,,POWER,LOC_C6222335,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/379283,010100000078F849EDB92B5AC078C352D1D63A4940,POL:PPOLE:C197761,,POWER,LOC_C6199003,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
