id,path,in_structure,out_structure,name,specification,type_name,inventory_status_code,work_order_name,st_std_desc,measured_length,st_ownr_co_nm,st_eas_rmks,st_co_id,st_rmks,st_vntge_yr,sap_pm_order,create_user,created_at,update_user,updated_at
oh_route/643423,010200000002000000645056D4ECF15AC058DD7C53B32449405808F1CFECF15AC0E8D59E9EA6244940,pole/53072,pole/52765,OSP:MESS:C652369,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/233088,010200000004000000C4FB0B191CEF5AC0C091E1C7440E49401CC8DF951BEF5AC0504633EE440E49407463B86F12EF5AC090A6F2F7440E4940A474534412EF5AC098F594CF440E4940,pole/53941,pole/54196,OSP:MESS:C658743,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,WYMRSK02,,,,,,CHENR1,2022-05-02T05:39:51
oh_route/840340,010200000002000000F0BBDC6C9BF45AC07895D058D924494048B7F07F91F45AC090BCA485D9244940,pole/54164,pole/52525,OSP:MESS:C637018,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/10081,010200000002000000C080AC4704F35AC00005210ABA2549402C2FA9A204F35AC0780DD1C0C6254940,pole/54246,pole/53349,OSP:MESS:C644756,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/273384,01020000000200000048A804B7BAF25AC0883FB26F1D264940A0C38FA6C4F25AC0C8C868701D264940,pole/52719,pole/53765,OSP:MESS:C647970,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,THUND1,2024-03-18T01:50:11
oh_route/173539,010200000002000000DC912BA10DEF5AC0685C5AD51E0E4940AC6E4B9D0DEF5AC0B0436012120E4940,pole/52462,pole/53520,OSP:MESS:C658624,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,WYMRSK02,,,,,,CHENR1,2022-05-02T05:39:48
oh_route/379374,0102000000020000004C4C078024EF5AC0289C2B57B30D494018E9917B24EF5AC018283791A60D4940,pole/52618,pole/53148,OSP:MESS:C657639,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,WYMRSK02,,,,,,CHENR1,2022-05-02T05:39:48
oh_route/421657,010200000002000000745F8127EEF25AC0C8C4141C06234940A004DF2FE4F25AC040BAB71306234940,pole/53435,pole/53491,OSP:MESS:C651905,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/814877,010200000002000000F828E31239F25AC0A0A47129A025494070B0A3162FF25AC0E811DEB6A0254940,pole/53465,pole/52303,OSP:MESS:C646375,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/702521,010200000002000000A872F239AFF25AC0C8392A04A0244940E463D23AA5F25AC038108A01A0244940,pole/52877,pole/52702,OSP:MESS:C649493,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/492071,0102000000020000001028B157D7F15AC0904E91A1F523494024958958CDF15AC0B8108A9EF5234940,pole/54319,pole/53741,OSP:MESS:C657348,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/532993,010200000002000000D41F724428F25AC05841E9D1F5234940F417FB441EF25AC038B04CC7F5234940,pole/54491,pole/52558,OSP:MESS:C655888,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/181688,0102000000020000008C2A0E909DF25AC0F052B05484254940B4F7908D93F25AC070F0CD5584254940,pole/53551,pole/54119,OSP:MESS:C646283,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/414870,010200000002000000B492C06023EC5AC0F099A27F29244940540D415C19EC5AC04809033429244940,pole/52753,pole/52304,OSP:MESS:C650612,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/403533,01020000000400000010DCAD0449F35AC0F04DCD6406234940E0E0494049F35AC02842208D06234940D8C87DC452F35AC08849B28D062349400C05A1F952F35AC070965B5F06234940,pole/54231,pole/54103,OSP:MESS::10664845,MESSENGER,MESSENGER,IPL,,Aerial Fiber,40.5,SASKTEL,,SWCRSK02,,2014,974757,,,PITTM1,2025-01-20T23:05:24
oh_route/520424,010200000002000000F417FB441EF25AC038B04CC7F5234940FC9D2A3514F25AC0E8B1F1C3F5234940,pole/52558,pole/53832,OSP:MESS:C655889,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/154419,0102000000020000000027EAEB6AF35AC038180B2C88244940D05CE33D6BF35AC0F88A840F95244940,pole/53321,pole/53966,OSP:MESS:C651958,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/82469,0102000000040000000C05A1F952F35AC070965B5F062349400845BA9F53F35AC0803A8D3D062349402058B2E95CF35AC0600C524E0623494028DF45F55CF35AC098393C7506234940,pole/54103,pole/53945,OSP:MESS::10668358,MESSENGER,MESSENGER,IPL,,Aerial Copper,40.4,SASKTEL,,SWCRSK02,,2014,974757,,,THUND1,2023-11-06T23:04:04
oh_route/342037,0102000000020000009C5EC3E8C6F25AC0B0F0662EAC2349405CC28FD4BCF25AC0D87C3E32AC234940,pole/53533,pole/54022,OSP:MESS:C657173,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/514256,010200000002000000D429C9198EF25AC018A4920790254940888C551D8EF25AC030D21BF39C254940,pole/53919,pole/53535,OSP:MESS:C644604,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/861794,010200000002000000C88D8A4E02F25AC08898300CEB24494074A00C5D02F25AC0C03ED4FFF7244940,pole/52752,pole/54008,OSP:MESS:C645138,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/91017,0102000000020000007026211C89F45AC02009F0BA57244940386D9C3393F45AC0986AAF7058244940,pole/54485,pole/54171,OSP:MESS:C663324,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,ROOKP2,2023-02-13T13:32:00
oh_route/210208,010200000002000000048C748D76F25AC020BECF02FE2549405087598B76F25AC0F0BA52F70A264940,pole/52394,pole/53098,OSP:MESS:C647799,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/143970,010200000002000000605A64D3BBF15AC0A0D3A94EEE2249407C356A32C1F15AC058498A53E3224940,pole/53462,pole/52930,OSP:MESS:C666308,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/207402,010200000002000000FC0B2257ACF15AC0304CE3DAFA24494088CB6360ACF15AC0908AB6D207254940,pole/53791,pole/54206,OSP:MESS:C637104,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/29721,010200000002000000849A67731CF25AC010A5132F2D26494088218D9826F25AC010A2C83C2D264940,pole/52437,pole/53125,OSP:MESS:C647524,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/312278,010200000002000000482275E7DBF45AC020F6DE8CD824494008F3FD58D1F45AC0686221AAD8244940,pole/52926,pole/53842,OSP:MESS:C653438,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/824087,010200000002000000645CEA8021F25AC0886E8BD922254940A04A535817F25AC0F089DBF922254940,pole/54287,pole/52716,OSP:MESS:C646321,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/184536,0102000000020000006CF8969F1FF55AC0F0C804DB8C24494070D3D1372AF55AC0101096958C244940,pole/52254,pole/52920,OSP:MESS:C667756,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,ROOKP2,2023-02-21T12:42:59
oh_route/422156,0102000000020000007CBDC73B55F35AC0E84B4CDD76244940600D26E454F35AC070CD23DA69244940,pole/52604,pole/53567,OSP:MESS:C653496,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/514066,0102000000020000000CD1BB8DDAF35AC088662604AA244940A4E1173BDAF35AC0885566FE9C244940,pole/53005,pole/53263,OSP:MESS:C638972,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,Height captured on 20/06/23 21:03 by PoffB1,,,,,,
oh_route/542844,010200000002000000AC555FB60DEF5AC0103A1F73650E494044C5C0B90DEF5AC0204E557E720E4940,pole/52840,pole/53697,OSP:MESS:C658608,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,WYMRSK02,,,,,,CHENR1,2022-05-02T05:39:49
oh_route/806792,0102000000020000001042A030B1F35AC0287FC5C1F5244940A862208BB1F35AC058B365CB02254940,pole/53475,pole/52597,OSP:MESS:C639887,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/703760,010200000002000000CC3A0BC4D0F15AC07899C9F33D24494064D80C96C8F15AC0087002BF45244940,pole/52728,pole/53020,OSP:MESS:C658194,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/18748,0102000000020000001C90E9A841F75AC0A82E5D51E2244940ECAA3D7537F75AC0709C6D0BE2244940,pole/52529,pole/53508,OSP:MESS:C662722,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/537635,010200000002000000CC17694C82F35AC0D018FB9FB7244940D81619A882F35AC070CB4BC1C4244940,pole/52751,pole/52446,OSP:MESS:C640358,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/187894,0102000000020000005CB703D33BF25AC09808C8C2D024494038F229C83BF25AC0D0AF4B99C3244940,pole/53953,pole/53456,OSP:MESS:C645433,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/684836,01020000000200000088D426E171F45AC008AACB9E8E244940A8C7A4297CF45AC078DDCA9B8E244940,pole/52255,pole/53841,OSP:MESS:C662451,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,ROOKP2,2023-02-14T07:18:10
oh_route/745730,010200000002000000B02DE2BF69F35AC020A13C7F5C244940E8DDD8196AF35AC0E8E79FB069244940,pole/53008,pole/52682,OSP:MESS:C653758,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,HUNTG1,2021-10-05T15:46:31
oh_route/586840,010200000002000000484A9D27EEF25AC08007DFFE13234940F0771A29EEF25AC02824243521234940,pole/52430,pole/53293,OSP:MESS:C651910,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/280183,01020000000200000060C2CAC9CDF25AC000FC1D6E6D2549401464D81CD8F25AC030CA16FD6C254940,pole/53915,pole/52432,OSP:MESS:C644478,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/366430,01020000000200000070AE14413DF25AC0306323E0F5234940A4AF12EC32F25AC038753CD8F5234940,pole/54441,pole/53395,OSP:MESS:C655885,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/473655,01020000000200000048A50A0C7AF55AC0502FE775EB244940C806B0007AF55AC078CCAAB6F8244940,pole/52421,pole/53942,OSP:MESS:C652813,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,ROOKP2,2023-02-15T16:53:32
oh_route/113237,01020000000200000074598BD041F15AC04009FCE6A0224940D02088D041F15AC02819A2A593224940,pole/54153,pole/54173,OSP:MESS:C666423,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/54151,0102000000020000004891F33372F35AC00035BE949925494094A8928C72F35AC070FDC6D4A6254940,pole/52245,pole/53353,OSP:MESS:C640675,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,JOSHH1,2017-06-27T12:31:27
oh_route/670047,010200000002000000C8E48DF904F45AC0E85F8F7F62244940704E96A104F45AC030F86E3F55244940,pole/53192,pole/52895,OSP:MESS:C652634,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/510467,0102000000020000000CB5C4CF41F15AC010F84574D52249408869C0CF41F15AC05083FB31C8224940,pole/53912,pole/54572,OSP:MESS:C666405,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,HUNTG1,2023-11-02T14:46:50
oh_route/280970,010200000002000000748FB83C00F35AC04057D9E622254940789F1A9700F35AC0685F382B30254940,pole/52549,pole/53268,OSP:MESS:C644524,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,THARS1,2025-09-17T08:48:19
oh_route/193584,01020000000200000034BF04E863F45AC0F8D8801C55244940342DD4416EF45AC0B8230CD855244940,pole/52711,pole/54406,OSP:MESS:C663314,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/144578,010200000002000000387F434307F55AC0A0CBBE3FE62449403CD871E2FCF45AC030B8AA4FE6244940,pole/52844,pole/53245,OSP:MESS:C652541,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/708358,01020000000200000050ACB2A024EF5AC000DB2BDA390E494024E1179E24EF5AC03860F58C2C0E4940,pole/54306,pole/54424,OSP:MESS:C657629,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,WYMRSK02,,,,,,CHENR1,2022-05-02T05:39:51
oh_route/536920,0102000000080000002096113AAFF25AC0D83B578C2126494008418357AFF25AC098826DE521264940C8668557AFF25AC0C014070522264940C0DBD457AFF25AC0506A67B928264940F444765CAFF25AC060B470C128264940DC3B97CDAFF25AC0683BB385292649406424D0CDAFF25AC0707608DC2D2649408C34AC3AAFF25AC0686349192E264940,pole/52470,pole/52487,OSP:MESS:C650891,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,QUANM1,2018-11-06T14:35:29
oh_route/659867,01020000000200000020B9764E85F45AC0C85636978E24494048A2D6B58FF45AC0D0D3EA928E244940,pole/52306,pole/52265,OSP:MESS:C662461,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/336971,010200000002000000E4059DE559F15AC058BF89237A234940E860138555F15AC000E3303D86234940,pole/52334,pole/54541,OSP:MESS:C670971,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,ROOKP2,2022-06-27T15:07:21
oh_route/536173,010200000002000000689196C5A2F15AC0C0599691F523494088D6F16298F15AC040A4C88FF5234940,pole/53250,pole/52240,OSP:MESS:C669106,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/560043,0102000000020000000C00E78806F45AC0880281FE9D2449402052D32E06F45AC0E00C8E9790244940,pole/53575,pole/53203,OSP:MESS:C652609,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/730625,010200000002000000E81CC9060EF55AC0D83619508D24494008FEEE8518F55AC0281E3F0A8D244940,pole/53623,pole/53861,OSP:MESS:C667760,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,FLANR2,2022-04-11T19:36:51
oh_route/372642,01020000000200000008F3FD58D1F45AC0686221AAD8244940FC1BE1D8C6F45AC0A09F80C5D8244940,pole/53842,pole/52798,OSP:MESS:C653443,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/585637,010200000002000000ECC3F0FAD4F25AC0A0B69148212349408083C7FBD4F25AC0F8438BBD2E234940,pole/53800,pole/54464,OSP:MESS:C651896,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/219731,01020000000200000024E1179E24EF5AC03860F58C2C0E4940D8D10A9C24EF5AC060057E151F0E4940,pole/54424,pole/53523,OSP:MESS:C657630,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,WYMRSK02,,,,,,CHENR1,2022-05-02T05:39:51
oh_route/427343,0102000000020000002052D32E06F45AC0E00C8E9790244940906590D405F45AC0081CE02183244940,pole/53203,pole/54203,OSP:MESS:C652620,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/40153,01020000000200000004BE0C404FF35AC0E8A3FDC3A12349402C80053D4FF35AC0F0B1284A94234940,pole/53300,pole/53014,OSP:MESS:C643476,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/712902,0102000000020000001CB7093E40F25AC0D02D9E5BD72349400CA1A83E40F25AC000B9D2DFC9234940,pole/53046,pole/54054,OSP:MESS:C655909,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/192237,010200000002000000441DA18F87F45AC05095A8B1D9244940988963097DF45AC0601BC0E1D9244940,pole/53446,pole/52553,OSP:MESS:C637021,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,ROOKP2,2023-02-14T14:46:37
oh_route/228669,010200000002000000E8E724C638F25AC0102899DE76254940B018C33C2EF25AC0689822DF76254940,pole/53552,pole/52847,OSP:MESS::10883384,MESSENGER,MESSENGER,IPL,,Aerial Fiber,46.0,SASKTEL,,SWCRSK02,,2016,986553,,,THUND1,2023-11-13T06:57:39
oh_route/177538,01020000000200000004BDF2B13FEF5AC0D089B42FCE0D494020F994AD3FEF5AC0F821C26EC10D4940,pole/54044,pole/53857,OSP:MESS:C657617,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,WYMRSK02,,,,,,CHENR1,2022-05-02T05:39:51
oh_route/702479,010200000002000000DCCE206698F15AC03825D002E223494098C7E36798F15AC078880981D4234940,pole/53181,pole/53319,OSP:MESS:C669127,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/211849,010200000002000000C412C4E3BCF25AC0900181EAB92349403CBFEFDFBCF25AC0E0BABD6CC7234940,pole/53833,pole/53641,OSP:MESS:C657179,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/845836,0102000000020000007CC6F29F8FF25AC0882FC7235F254940BCF6C7D986F25AC0984483A266254940,pole/52443,pole/54323,OSP:MESS:C644568,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/407103,010200000002000000BCE44490EAF25AC0D8BCC92D35254940B42A33ECEAF25AC01060A5B042254940,pole/52438,pole/52706,OSP:MESS:C644378,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/459995,01020000000200000008B4189524EF5AC058FEC19CED0D4940A8293B9024EF5AC028707517E00D4940,pole/52258,pole/52782,OSP:MESS:C657635,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,WYMRSK02,,,,,,CHENR1,2022-05-02T05:39:48
oh_route/699131,01020000000200000064C3189309F25AC08841EB443624494050C20707FFF15AC0D0EBE0B136244940,pole/52359,pole/53449,OSP:MESS:C648453,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/271529,0102000000020000000C18195443F25AC09065A1DA76254940E8E724C638F25AC0102899DE76254940,pole/52330,pole/53552,OSP:MESS::10883383,MESSENGER,MESSENGER,IPL,,Aerial Fiber,46.0,SASKTEL,,SWCRSK02,,2016,986553,,,THUND1,2025-02-24T03:56:16
oh_route/118033,01020000000200000048A2D6B58FF45AC0D0D3EA928E24494030A159449AF45AC0D0BA68908E244940,pole/52265,pole/53140,OSP:MESS:C662465,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,ROOKP2,2023-02-14T06:45:18
oh_route/72979,010200000002000000E4FA0EE34DF25AC0F800F1E8762549400C18195443F25AC09065A1DA76254940,pole/54238,pole/52330,OSP:MESS::10883382,MESSENGER,MESSENGER,IPL,,Aerial Fiber,46.0,SASKTEL,,SWCRSK02,,2016,986553,,,THUND1,2023-11-09T06:34:21
oh_route/790419,010200000002000000984E6CB71DF35AC09075D5FCAB234940900CDD4528F35AC0B04DDAF6AB234940,pole/54163,pole/54322,OSP:MESS:C643498,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/218932,010200000002000000002187F8AFF35AC0B0EB4323C72449404857D453B0F35AC0F8D684AAD4244940,pole/53839,pole/53960,OSP:MESS:C639882,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/854162,01020000000200000024958958CDF15AC0B8108A9EF5234940201654FBC4F15AC0F82EA59BF5234940,pole/53741,pole/53633,OSP:MESS:C657349,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/400161,0102000000020000007886527658F25AC06847DBDF76254940E4FA0EE34DF25AC0F800F1E876254940,pole/52468,pole/54238,OSP:MESS::10883381,MESSENGER,MESSENGER,IPL,,Aerial Fiber,46.0,SASKTEL,,SWCRSK02,,2016,986553,,,THUND1,2023-11-02T23:09:11
oh_route/322073,010200000002000000A814CE7D98F15AC08053021644234940C808CB7F98F15AC068A8408936234940,pole/52448,pole/54289,OSP:MESS:C670528,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/649899,01020000000200000030993B446DF15AC0C072729644234940EC77FAD168F15AC0E0D27BE150234940,pole/53596,pole/54087,OSP:MESS:C670586,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/528653,0102000000020000006031636AA8F15AC088EBF2FC15234940B425C107AEF15AC0501BE4810A234940,pole/52981,pole/52953,OSP:MESS:C667082,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/713314,010200000002000000F00D87D041F15AC078C7DC618522494010A412D141F15AC0A0F618D577224940,pole/54065,pole/53701,OSP:MESS:C666431,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/531022,010200000002000000B06FCE5859F45AC010C9865E5424494034BF04E863F45AC0F8D8801C55244940,pole/54539,pole/52711,OSP:MESS:C663312,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,FLANR2,2022-03-28T13:00:10
oh_route/556551,010200000002000000D0E8B5A93FEF5AC08010631BB60D4940802F4AA53FEF5AC0A03C2989A80D4940,pole/54397,pole/54240,OSP:MESS:C657619,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,WYMRSK02,,,,,,KAURR2,2022-09-30T14:01:41
oh_route/755903,0102000000020000002C0644C54EF45AC038130B9D53244940B06FCE5859F45AC010C9865E54244940,pole/52690,pole/54539,OSP:MESS:C663311,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,MALLM1,2025-11-21T14:39:13
oh_route/850901,0102000000030000009074A51CCEF25AC098FAB623462449400C1C771ACEF25AC0008078D7452449406036DDBFCDF25AC09082F58C38244940,pole/54169,pole/54440,OSP:MESS:C648474,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/633377,010200000002000000A4AF12EC32F25AC038753CD8F5234940D41F724428F25AC05841E9D1F5234940,pole/53395,pole/54491,OSP:MESS:C655887,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/213944,01020000000200000054D3699B8AF15AC0003FD404F1224940B0C8072186F15AC0A0CC9B6AFD224940,pole/53254,pole/54080,OSP:MESS:C666226,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,WILLJ2,2017-10-17T13:15:08
oh_route/214883,01020000000800000084ED99B8E4F25AC0804C910758244940A0869CE2E4F25AC060C8C7B45724494008DC94D4E4F25AC06068D09855244940F4ABDFD0E4F25AC000B61F0A55244940F09930BDE4F25AC088C656145224494068086BBCE4F25AC098E17BF6512449409811F7BBE4F25AC0788600E5512449403459AB8FEAF25AC0C0EDFB9D51244940,pole/54067,building/67940,OSP:MESS:C650111,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/563888,010200000002000000DC335105D5F25AC0F0556EE673234940BCE1E201D5F25AC0F041B43566234940,pole/52972,pole/54342,OSP:MESS:C651887,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/471647,01020000000200000048175D3CEEF25AC0B06EC218AC234940980C6B83E3F25AC098B50019AC234940,pole/53660,pole/53758,OSP:MESS:C643360,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/549770,0102000000020000007CE2EE1622F35AC060B9BADD7725494048F361D22CF35AC0B876EB6777254940,pole/54372,pole/52778,OSP:MESS:C641802,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/349438,0102000000020000007CCF9BCCF0F35AC098BDC4A9AD2449405CB96728F1F35AC0A8B8276BBB244940,pole/52856,pole/54223,OSP:MESS:C637289,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/537026,010200000002000000C0CE565601F35AC0D8F6BAD54B254940A0BE4EB201F35AC0E0EB5C9F59254940,pole/54457,pole/52519,OSP:MESS:C642228,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/301179,01020000000200000050B67DCC1DF35AC0C01AA4A386234940F8D6D0CB1DF35AC0583E85D578234940,pole/52313,pole/53580,OSP:MESS:C704841,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
